,User,Date,Likes,Replies,Retweets,Source of Tweet,User Tweet Count,User Follower Count,Automated User,Verified User,Language,Tweet
123,letusbet,2021-11-01 23:06:50+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Litecoin December future on #ftx is trading at 2.68% premium over spot
124,jgw252627,2021-11-01 23:06:49+00:00,0,0,0,Twitter for Android,313,8,0,0,und,@RektHQ @FTX_Official ❤️👍🙏
125,investing_alt,2021-11-01 23:05:45+00:00,0,0,0,Twitter Web App,630,220,0,0,qme,@Flax_Pubg @TSM @AuroryProject @ftx_us @GirlsWhoCode https://t.co/vDZPxDhpJI
126,tackettzane,2021-11-01 23:05:37+00:00,0,1,0,Twitter for iPhone,1436,14649,0,0,en,@mttspss @SBF_FTX Can you dm me your ticket number
127,CryptoConekt,2021-11-01 23:05:26+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$822,571 $LTC LONG @$197.49 | 11/01 23:05:19
🏦FTX | LTC PERP

👀 The market is filled with individuals who know the price of everything, but the value of nothing. – Philip Fisher"
128,WhaleTrades,2021-11-01 23:05:21+00:00,4,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$822,571 $LTC LONGED @$197.49 [01/11/21 23:05:21]
🏪FTX | LTC-PERP

🗣️*primal screams of agony* - IronMan4Eva"
129,CryptoConekt,2021-11-01 23:04:22+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$2,186,130 $BTC LONG @$61170.0 | 11/01 23:04:14
🏦FTX | BTC PERP

👀 Two red trades make a green - Rembrandt"
130,WhaleTrades,2021-11-01 23:04:16+00:00,3,0,1,Bitmex High Trades,333721,191792,0,0,en,"📈💶$2,186,130 $BTC LONGED @$61170.0 [01/11/21 23:04:16]
🏪FTX | BTC-PERP

🗣️So scared right now, all my friends go liquidated - 22loops"
131,CryptoDomF,2021-11-01 23:03:53+00:00,1,1,0,Twitter for iPhone,8932,2406,0,0,en,"@ClintHodler @invest_answers @CheekyCrypto @intocryptoverse @SBF_FTX He’s closed his radar to ADA for sure

But I just think he’s backed a horse (Solana) and now it doesn’t matter too much to him as his preferred investments BTC ETH and SOL will do well regardless

It’s kind of a win win, but he’d like to be proven right at the same time"
132,namexmexking,2021-11-01 23:03:24+00:00,0,0,0,Twitter for iPhone,6857,1167,0,0,und,10/23/21 @ftx_app @FTX_Official @ftx_app @FTX_Official https://t.co/ywg9hu4je1
133,letusbet,2021-11-01 23:02:44+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ripple December future on #ftx is trading at 2.96% premium over spot
134,btc_status,2021-11-01 23:02:17+00:00,1,0,0,BTC Status Bot,519800,45704,1,0,in,"📊 Perp OI

BitMEX XBTUSD：$516M (-3%↓)
BinanceF BTCUSDT：$3B (-1%↓)
Bybit BTCUSD：$2B (0%↓)
FTX BTCPERP：$2B (-1%↓)
OKEx BTCUSD：$533M (+1%↑)
Huobi BTCUSD：$128M (0%↓)
FTX ETHPERP：$1B (0%↓)
BinanceF ETHUSDT：$1B (0%↓)
Bybit ETHUSD：$1B (-1%↓) https://t.co/oLVNY2TmKE"
135,DYORCryptoBot,2021-11-01 23:02:11+00:00,2,2,0,DYORCryptoBot,323628,91521,1,0,en,"[SCAN RESULTS - 1h]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $COMP
2: $TRU
3: $ICX
4: $SXP
5: $LRC

Top 5 bullish trend (#USD stocks)
1: $ARKK
2: $BB
3: $TSLA
4: $ZM
5: $FB

All #FTX results on https://t.co/vMSA8RwQ1G website!"
136,btc_status,2021-11-01 23:02:06+00:00,1,0,0,BTC Status Bot,519800,45704,1,0,en,"📊 Bitcoin Network Status

Price: $61,141
Pooled Tx: 12,275
Avg. Block: 10 min 15 s (+2.5%)
Hash Rate: 155.04 EH/s
Difficulty: 21.6 T

【FTX BTC-HASH】 https://t.co/hcvNyDKXnz"
137,enoesiw_eht,2021-11-01 23:01:42+00:00,1,0,0,Twitter for Android,220,24,0,0,en,@Ftx_Arduous @lunityy Wait you haven't been bringing out the Thanksgiving/fall stuff since the temperatures began to dip??? Oops
138,polygon_jay,2021-11-01 23:01:41+00:00,0,0,0,Twitter for Android,88,117,0,0,en,"@Ledgerx_Bot @ledgerx When ledgerX integrated to ftx-us app?
@ftx_us @Brett_FTXUS @SBF_FTX"
139,letusbet,2021-11-01 23:01:02+00:00,0,1,0,market_alerts,25281,790,0,0,en,#Solana December future on #ftx is trading at 3.23% premium over spot
140,FTX_C_R,2021-11-01 23:00:51+00:00,0,0,0,twittbot.net,88040,9776,0,0,ja,【定期】午前8時をお知らせします
141,Doten_kun,2021-11-01 23:00:03+00:00,0,0,0,dotenkun,84677,7062,0,0,ja,"[FTXドテン君]
現在のBTCUSD:61160.0
ドテン君予報:ロング中:61815.5
08:00 H:62566.0 L:60338.0
09:00 H:62566.0 L:60338.0
10:00 H:62566.0 L:60398.0
11:00 H:62566.0 L:60398.0
12:00 H:62566.0 L:60398.0
13:00 H:62566.0 L:60398.0
14:00 H:62566.0 L:60398.0"
142,bitcoinbotter,2021-11-01 23:00:00+00:00,1,0,0,gensakikairi,9010,49,0,0,ja,"■FTX現先乖離
(括弧内は対過去24h平均)

0625   BTC:0%(0.0)   ETH:0%(0.0)
0924   BTC:0%(0.0)   ETH:0%(0.0)
1231   BTC:2.3%(-0.1)   ETH:2.3%(-0.1)

フォワードカーブ
BTC:0_(0)_0_(2.3)_2.3
ETH:0_(0)_0_(2.3)_2.3"
143,namexmexking,2021-11-01 22:58:22+00:00,0,0,0,Twitter for iPhone,6857,1167,0,0,en,"DO NOT PUT YOUR MONEY IN @ftx_app @FTX_Official 

IF YOU HAVE AN ACCOUNT WITH THEM GET YOUR MONEY OUT NOW.
“Your account is deleted” but why? When was that asked for? WHERE IS MY MONEY!?
“Sorry for the confusion - call this #” that takes you to a personal cell.. https://t.co/OquVNrJTea"
144,letusbet,2021-11-01 22:56:59+00:00,0,0,0,market_alerts,25281,790,0,0,en,#BTC March future on #ftx is trading at 5.48% premium over spot
145,GruttersN,2021-11-01 22:56:53+00:00,0,0,0,Twitter for Android,48,7,0,0,de,@Coruh20 @hoss_crypto Tja. Wie kann ich eine Sicherheit wegnehmen und hoffen das das ftx egal ist.
146,Saitamen,2021-11-01 22:55:44+00:00,39,1,11,Twitter Web App,18663,9030,0,0,en,"#saitama and 160K Wolves from #SaitamaInuWolfPack 
see you..... what about to list #saitama?
@binance @coinbase @CoinbasePro @HuobiGlobal
@cryptocom @kucoincom @ftx_app @BinanceUS
@krakenfx @bitfinex @BitrueOfficial @p2pb2b https://t.co/3KxMJsEZ60"
147,johannescoin,2021-11-01 22:54:50+00:00,0,0,0,Twitter Web App,9405,71,0,0,es,@MonkDoesnt @SBF_FTX Grandios 🤣🙏
148,4amramen,2021-11-01 22:53:08+00:00,0,0,0,Twitter for iPhone,1914,236,0,0,qam,@WOOnetwork @Crypto_Ed_NL @FTX_Official
149,EvilFrenchie,2021-11-01 22:52:26+00:00,2,0,0,Twitter for iPhone,576,1265,0,0,en,@Crypt0crisy @weineil_ All of these FTX ads during the World Series are giving me a raging wgmi
150,namexmexking,2021-11-01 22:49:37+00:00,0,0,0,Twitter for iPhone,6857,1167,0,0,en,"Hey @FTX_Official @ftx_app 
Why are y’all scamming me? 
Why can’t i access my account? 
Why fake customer service numbers? 
Where is my money? https://t.co/3arIoW46nB"
151,letusbet,2021-11-01 22:49:34+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Chainlink December future on #ftx is trading at 2.77% premium over spot
152,kohakuphoto,2021-11-01 22:49:00+00:00,0,0,0,TwitCasting,7803,111,0,0,ja,FTXのアヒルきゃす☆！PCからキャス配信中 -  / #lgbtさんと繋がりたい #雑談　#初見さん大歓迎 16時間食事の感覚を開けると痩せ体質 https://t.co/W4YDQoQxcc
153,ZambeziOutpost,2021-11-01 22:48:56+00:00,1,0,0,Twitter for iPhone,18347,3106,0,0,en,@ketchup_lt What’s the bet ‘Skeptical Ginger’ is always ‘injured’ 20 mins into every FTX?
154,rustygshacklfrd,2021-11-01 22:48:48+00:00,0,0,0,Twitter Web App,119,223,0,0,in,"@degencoinsol @SBF_FTX @cryptowazza 
CTTUwWAkrBWkBLTrn53KD1S5ri5P6vVQ3wpu4AA4Ku8E"
155,0xZogi,2021-11-01 22:47:46+00:00,2,2,0,Twitter for iPhone,1430,211,0,0,tr,"@KARACA9999 @DOGE_MAXIMALIST @port_finance Aslına bakarsanız kesin diyebileceğim bir neden değil ama;
Ftx,Solana ekosisteminin Cex’i
Serum ise Dex’i.
 Şuan solana(veya hadi spl diyeyim), tabanlı neredeyse tüm dexler serum üzernde çalışıyor.Raydium bile içten içe bağlantılı
Ftx’in gelecek ile ilgili planı bence dex üzerine"
156,mnt_bouz12,2021-11-01 22:47:33+00:00,0,0,0,Twitter for iPhone,2346,155,0,0,ja,@FTX_mkn それはもうイビキなんよwwww
157,Ruben_Rotterdam,2021-11-01 22:47:20+00:00,1,0,0,Twitter for iPhone,17477,2343,0,0,en,"#MtGox is dead
Long live #Mintpal 

#Mintpal is dead
Long live #BTCe 

#BTCe is dead 
Long live #Poloniex

#Poloniex is dead
Long live #Binance 

#Binance is dead
Long live #FTX"
158,DYORCryptoBot,2021-11-01 22:46:05+00:00,0,0,0,DYORCryptoBot,323628,91521,1,0,en,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $SAND
2: $TULIP
3: $LINK
4: $COMP
5: $YFII

Top 5 bullish trend (#USD stocks)
1: $UBER
2: $SLV
3: $AMC
4: $NVDA
5: $APHA

All #FTX results on https://t.co/vMSA8RwQ1G website!"
159,ClankApp,2021-11-01 22:43:14+00:00,0,1,0,ClankApp,568749,14591,1,0,en,"💰18,299,936 #BUSD (18,299,936 USD) move from #huobi to #ftx
 
Date : 2021-11-01 22:42:05 (GMT 0)
Blockchain : #ETHEREUM
Symbol : #BUSD
 
Detail: https://t.co/8aiNMJgS1M"
160,FTX_mkn,2021-11-01 22:41:18+00:00,0,1,0,Twitter for iPhone,6340,527,0,0,ja,"@mnt_bouz12 わし寝息大きいからね🥺
真ん中だとみんなの話が
聞こえなくなってしまうぜ？www"
161,ClankApp,2021-11-01 22:40:13+00:00,0,1,0,ClankApp,568749,14591,1,0,en,"💰19,000,000 #BUSD (19,000,000 USD) move from #ftx to #binance
 
Date : 2021-11-01 22:39:50 (GMT 0)
Blockchain : #ETHEREUM
Symbol : #BUSD
 
Detail: https://t.co/fECxcRWXds"
162,mnt_bouz12,2021-11-01 22:39:44+00:00,0,1,0,Twitter for iPhone,2346,155,0,0,ja,@FTX_mkn どうしても極力1人がいい人じゃんwwやめてwww合わせてくれるオジィじゃんwwww
163,FTX_mkn,2021-11-01 22:39:12+00:00,1,0,0,Twitter for iPhone,6340,527,0,0,ja,@mnt_bouz12 濃いしかねーわwww
164,FTX_mkn,2021-11-01 22:38:48+00:00,0,1,0,Twitter for iPhone,6340,527,0,0,ja,"@mnt_bouz12 クソワロタ
わしは一番端ね"
165,midun_moe,2021-11-01 22:37:38+00:00,0,0,0,Twitter for Android,88943,4150,0,0,en,"@SMiTHiE___ Top 10 Exchanges by AltRank™ over the last 24 hrs on LunarCrush!

Binance
OKEx
FTX
Huobi Global
Bitenium
Coinbase Pro
Upbit
Coinbase Exchange
Bingbon
HitBTC

https://t.co/umEHlCx6XO"
166,mnt_bouz12,2021-11-01 22:37:29+00:00,0,1,0,Twitter for iPhone,2346,155,0,0,ja,@FTX_mkn それスクショ。言質取ったカラ
167,mhiztadan_,2021-11-01 22:36:54+00:00,0,0,0,Twitter for iPhone,25545,5706,0,0,und,@FTX_Official @SportsBizTeam 💪💪
168,Saitamen,2021-11-01 22:36:51+00:00,33,1,14,Twitter Web App,18663,9030,0,0,en,"#saitama and #saitamawolfpack with almost 160K #hodlers see you all.... it´s time to list #saitama and let the world be part of our world
@binance @coinbase @CoinbasePro @HuobiGlobal
 @cryptocom @kucoincom @ftx_app @BinanceUS
 @krakenfx @bitfinex @BitrueOfficial @p2pb2b https://t.co/KZ93Mo7Xaj"
169,ExchangeWhales,2021-11-01 22:36:40+00:00,0,0,0,exchangewhales,259091,4597,0,0,en,"🔻🔻🔻 $1,345,960 BTC-PERP SHORTED @$61,180 💻 on #FTX (22:36:40 UTC) #BTC #cryptocurrency"
170,btc_orderalert,2021-11-01 22:36:40+00:00,0,0,0,Btc Order detection alert,325710,31914,0,0,en,"🐋📉【Sell】 BTC-PERP
Qty：$1,345,960（22 BTC）🐳🐳
Price：$61,180
[22:36:40 UTC] on FTX"
171,FTX_mkn,2021-11-01 22:36:40+00:00,0,1,0,Twitter for iPhone,6340,527,0,0,ja,"@mnt_bouz12 早く大阪来て？？？？？？
みんなで寝よ？？？？？？"
172,jhontxu,2021-11-01 22:36:27+00:00,0,1,0,Twitter for iPad,105438,3845,0,0,qht,#FTX #cryptocurrencies
173,_bwatts_,2021-11-01 22:36:00+00:00,10,4,1,Twitter Web App,12486,8828,0,0,en,"$CIFR Looking at a possible completed 1-2 and 3 is now underway. There is always a possibility this uptrend is part of a correction, however I'm leaning bullish. Rumors of FTX or Coinbase acquisition  sent us up 25% today- gave back 11% afterhours. https://t.co/J189TcEX6F"
174,UDrotc01,2021-11-01 22:35:58+00:00,2,0,0,Twitter Web App,110,104,0,0,en,"These photos are from Fall FTX when we did Land Navigation.  Cadets were equipped with a map, compass, and protractor and plotted out points on the map to go find!

#changemaker
#leaderswanted
#3rdbrigaderotc
@armyrotc
@3rdrotcbrigade
@goarmy https://t.co/1TeRMucKZi"
175,CryptoConekt,2021-11-01 22:35:43+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$1,082,059 $ETH LONG @$4335.0 | 11/01 22:35:36
🏦FTX | ETH PERP

👀 There's only 1 way to win and it's buying every dip - Diana Ross"
176,WhaleTrades,2021-11-01 22:35:38+00:00,10,0,1,Bitmex High Trades,333721,191792,0,0,en,"📈💶$1,082,059 $ETH LONGED @$4335.0 [01/11/21 22:35:38]
🏪FTX | ETH-PERP

🗣️It’s one step from the limo to the gutter - BuyLowSe11high"
177,mnt_bouz12,2021-11-01 22:35:31+00:00,0,1,0,Twitter for iPhone,2346,155,0,0,ja,@FTX_mkn スクショ。コピーして11月渡すね🥰ユルサナイ
178,midun_moe,2021-11-01 22:34:28+00:00,0,0,0,Twitter for Android,88943,4150,0,0,en,"@SkySportsPL Top 10 Exchanges by AltRank™ over the last 24 hrs on LunarCrush!

Binance
OKEx
FTX
Huobi Global
Bitenium
Coinbase Pro
Upbit
Coinbase Exchange
Bingbon
HitBTC

https://t.co/umEHlCx6XO"
179,FTX_mkn,2021-11-01 22:34:09+00:00,0,1,0,Twitter for iPhone,6340,527,0,0,ja,@mnt_bouz12 わしにはあつくんが居るので✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋
180,mnt_bouz12,2021-11-01 22:33:24+00:00,0,1,0,Twitter for iPhone,2346,155,0,0,ja,@FTX_mkn 1番嫌がるくせに一緒に寝てやろうか😩
181,AdvocateZil,2021-11-01 22:33:02+00:00,1,0,0,Twitter for Android,6678,1449,0,0,en,"@joshbobrowsky @beaniemaxi @opensea @Coinbase_NFT @niftygateway @SBF_FTX Sometimes I watch ppl auto click through 3 warning messages without reading. At some point, multiple warnings are more of a nuisance than anything."
182,canes0305,2021-11-01 22:32:44+00:00,0,0,0,Twitter Web App,2950,117,0,0,en,"@hardisonxrp @angelo_johanna @xrpspeculation Onboarding phase is now. FTX, https://t.co/P7qAoyhNXL commercials during sports and the meme coins mania to bring the younger crowd into digital.  But a very small percentage know about XRP and the connections"
183,TheReviken,2021-11-01 22:32:02+00:00,0,0,0,Twitter for iPhone,40223,2799,0,0,en,"$MAGIC is pumping, nice. Wish I could track it on FTX app…"
184,JesusSh89296626,2021-11-01 22:31:38+00:00,1,0,0,Twitter for iPhone,5319,49,0,0,en,@TreVeyonH4 @ftx_app @FTX_Official Anything for you
185,Saitamen,2021-11-01 22:31:15+00:00,60,2,28,Twitter Web App,18663,9030,0,0,en,"#saitama and 160K Wolves from #SaitamaInuWolfPack 
see you..... what about to list #saitama?
@binance @coinbase @CoinbasePro @HuobiGlobal
 @cryptocom @kucoincom @ftx_app @BinanceUS
 @krakenfx @bitfinex @BitrueOfficial @p2pb2b https://t.co/djNdn9RloD"
186,letusbet,2021-11-01 22:31:07+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ripple December future on #ftx is trading at 2.94% premium over spot
187,DYORCryptoBot,2021-11-01 22:31:07+00:00,0,0,0,DYORCryptoBot,323628,91521,1,0,en,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $TULIP
2: $YFI
3: $SAND
4: $LINK
5: $EXCH

Top 5 bullish trend (#USD stocks)
1: $UBER
2: $ABNB
3: $SLV
4: $ARKK
5: $BABA

All #FTX results on https://t.co/vMSA8RwQ1G website!"
188,ZebThree,2021-11-01 22:30:42+00:00,9,1,2,Twitter for iPhone,4715,1609,0,0,en,"Ethereum unusable.

Binance withdrawals suspended.

Feeling cosy with my Sol and FTX bags. 

Send it."
189,dreadscythea,2021-11-01 22:30:35+00:00,5,0,0,Twitter for iPhone,7830,161,0,0,en,"The team had said that a major stock market listing would come.  Could this stock market be an ftx stock market?  I really can't sleep from excitement. 🚀🚀🚀🚀
@port_finance @SBF_FTX @FTX_Official @ftx_app @ProjectSerum @solana @solana_daily #port $port #FTX #solana #srm #ray https://t.co/BzrxtOhnj2"
190,lBeranSetaou,2021-11-01 22:30:27+00:00,0,0,0,Twitter for Android,264,32,0,0,tr,@canozsuerx Valla ben 0.30 dan alip 1 dolara yukselmisken satmadim salak gibi  maliyete kadar dustu oyle sattim. simdide gecen haftalarda 0.16 ya dusmustu ordan aldim.ftx te listelenme falan olursa fiyata etki eder diye dusunuyorum.
191,letusbet,2021-11-01 22:29:25+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Solana December future on #ftx is trading at 3.22% premium over spot
192,FTX_mkn,2021-11-01 22:29:03+00:00,0,1,0,Twitter for iPhone,6340,527,0,0,ja,@mnt_bouz12 また4人でいちゃいちゃしようね♥️
193,IcedQuad,2021-11-01 22:28:40+00:00,0,0,0,Twitter for iPhone,945,1227,0,0,en,@samislucid @FTX_Official @MetalCoreNFT I’ll be sure to stop by and say hello!
194,Ayomideranking,2021-11-01 22:28:39+00:00,1,0,0,Twitter for iPhone,4126,198,0,0,und,@_ruthiiee @DannyCrypt ftx
195,Ice_Trading,2021-11-01 22:28:23+00:00,1,1,0,Twitter for Android,1386,205,0,0,en,"@youngbloodcap @SBF_FTX Only moat is their depth of liquidity and the current inept userbase both, so basically no long term moat at all. DYDX has more BTC futures depth than Binance"
196,FTX_mkn,2021-11-01 22:28:18+00:00,3,0,0,Twitter for iPhone,6340,527,0,0,ja,"朝から濃すぎない？
わしの孫達
みんな気をつけて仕事行ってくるんだよ"
197,RRunner144,2021-11-01 22:28:17+00:00,0,0,0,Twitter for Android,14857,5096,0,0,en,@SBF_FTX Just 150+ windmills........dear Lord that hashpower
198,teljonny,2021-11-01 22:28:12+00:00,0,1,0,Twitter for Android,1013,140,0,0,en,@meenusarin @atulkhekade @riteshkakkad @WadzPay @Anish_tweeets @XinFin_Official @Nadar_Suresh_ As soon as we listed $wtk on @BitrueOfficial. Why you guys keep selling coins to bitmart? You guys not keeping coins to list at other exchange? Ftx listing happening as stas said? Is ftx listing possible or just not on list? When burn will start? Any updates on tokenomic?
199,mnt_bouz12,2021-11-01 22:28:00+00:00,0,1,0,Twitter for iPhone,2346,155,0,0,ja,"@FTX_mkn ん？？ん？？んーーー？？？
どしたのかなぁ？？？冷たいな？？？😌"
200,MatrixXBT,2021-11-01 22:28:00+00:00,0,1,0,Twitter Web App,10500,394,0,0,en,@Traderhankhill @SBF_FTX but binancechain has lot more usecase
201,letusbet,2021-11-01 22:27:44+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ethereum March future on #ftx is trading at 6.02% premium over spot
202,FTX_mkn,2021-11-01 22:27:25+00:00,0,1,0,Twitter for iPhone,6340,527,0,0,ja,"@mnt_bouz12 わしそんなおっさんみたいな
顔文字の使い方してるかな？🥺
痛客じゃん？www"
203,0x_Hank,2021-11-01 22:26:30+00:00,13,2,1,Twitter Web App,14526,8592,0,0,en,"Imagine a world where @SBF_FTX 's native token $FTT is less than 10BN MC

This is an easy 5-10x from here. Superior exchange in every way to Binance https://t.co/oNueOh3qMy"
204,mnt_bouz12,2021-11-01 22:26:05+00:00,0,1,0,Twitter for iPhone,2346,155,0,0,ja,@FTX_mkn あっ、ごめんごめん心配かけたね？？一緒にいると似てくるって言うじゃん、？？みーくんに似てきたのカモ⁉️🥺💦
205,KriptoChef,2021-11-01 22:25:56+00:00,19,0,1,Twitter for iPhone,18423,38672,0,0,tr,"Bu arada $SOL ağı ile ilgili güzel gelişmeler var bu hafta. 

Solana ağına ait nerdeyse her koini bulabileceğiniz #FTX borsasına üye olmayı unutmayın 🤞
👇

https://t.co/wjOqPlfGP2"
206,NomadBitcoiner,2021-11-01 22:25:30+00:00,0,0,0,0xBroker,48774,481,0,0,ja,"💰イーサリアム(ETH) CeFiレンディング金利ランキング💰
1⃣ Vauld     : 6.7%
2⃣ https://t.co/m0WGbiPryO: 5.5%
3⃣ Youhodler: 5.5%
4⃣ Zipmex: 5.5%
5⃣ CoinLoan: 5.2%
6⃣ Celsius : 5.05%
7⃣ Nexo   : 5.0%
8⃣ FTX    : 5.0%
9⃣ HashHub : 5.0%
🔟 Abra : 4.5%
https://t.co/cQKnZhqrTr"
207,letusbet,2021-11-01 22:24:52+00:00,0,0,0,market_alerts,25281,790,0,0,en,#BTC March future on #ftx is trading at 5.45% premium over spot
208,FTX_mkn,2021-11-01 22:24:52+00:00,0,1,0,Twitter for iPhone,6340,527,0,0,ja,"@mnt_bouz12 少なくともあの2人には
言ってたよ？忘れたん？www
病院行く？🥺心配になってきた🥺w"
209,tim_curranmedia,2021-11-01 22:24:46+00:00,2,0,0,Twitter for iPhone,2155,526,0,0,en,"What a great convo with the @FTX_Official team! 

Crypto, Sports, NIL, Walk-Ons, NFT’s —&gt; what a fun and progressive group 🙌 Loved this convo and I’m excited to see where they go 🚀

You can watch the chat @SportsBizTeam 👇👇"
210,dmlayt,2021-11-01 22:24:29+00:00,0,0,0,Twitter Web App,7366,1833,0,0,en,"@AaronRodgers12 @CashApp wayyy better than the brady ftx deal. 

bitcoin-only ftw 

$BTCdavid"
211,ClankApp,2021-11-01 22:24:10+00:00,0,0,0,ClankApp,568749,14591,1,0,en,"💰16,299,935 #BUSD (16,299,935 USD) move from #huobi to #ftx
 
Date : 2021-11-01 22:22:58 (GMT 0)
Blockchain : #ETHEREUM
Symbol : #BUSD
 
Detail: https://t.co/bzb0AUIQ0I"
212,Justixn,2021-11-01 22:23:22+00:00,1,0,0,Twitter for iPhone,31884,23437,0,1,und,@noises ftx
